,@context,@id,@type,dc:date,dct:valid,odpt:carComposition,odpt:delay,odpt:destinationStation,odpt:frequency,odpt:fromStation,odpt:index,odpt:operator,odpt:originStation,odpt:railDirection,odpt:railway,odpt:toStation,odpt:trainNumber,odpt:trainOwner,odpt:trainType,owl:sameAs
40,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFDCD,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Shibuya'],30.0,odpt.Station:TokyoMetro.Ginza.Toranomon,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Asakusa'],odpt.RailDirection:TokyoMetro.Shibuya,odpt.Railway:TokyoMetro.Ginza,,A1409,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.A1409
41,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFBE1,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Shibuya'],30.0,odpt.Station:TokyoMetro.Ginza.TameikeSanno,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Asakusa'],odpt.RailDirection:TokyoMetro.Shibuya,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.AkasakaMitsuke,A1441,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.A1441
42,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFBE0,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Shibuya'],30.0,odpt.Station:TokyoMetro.Ginza.AkasakaMitsuke,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Asakusa'],odpt.RailDirection:TokyoMetro.Shibuya,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.AoyamaItchome,A1425,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.A1425
43,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFBDF,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Shibuya'],30.0,odpt.Station:TokyoMetro.Ginza.Gaiemmae,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Asakusa'],odpt.RailDirection:TokyoMetro.Shibuya,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.OmoteSando,A1431,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.A1431
44,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFBDB,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Shibuya'],30.0,odpt.Station:TokyoMetro.Ginza.OmoteSando,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Asakusa'],odpt.RailDirection:TokyoMetro.Shibuya,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.Shibuya,A1433,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.A1433
45,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCE1,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Shibuya,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.OmoteSando,B1535,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1535
46,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003100053,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Gaiemmae,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,,B1511,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1511
47,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCDE,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.AoyamaItchome,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.AkasakaMitsuke,B1517,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1517
48,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCDF,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.AkasakaMitsuke,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.TameikeSanno,B1557,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1557
49,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCDC,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Toranomon,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.Shimbashi,B1449,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1449
50,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCD8,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Ginza,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,,B1451,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1451
51,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCDB,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Nihombashi,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,,B1455,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1455
52,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFEB8,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Kanda,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,,B1401,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1401
53,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003100050,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Suehirocho,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,odpt.Station:TokyoMetro.Ginza.UenoHirokoji,B1413,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1413
54,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310004B,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Ueno,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,,B1447,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1447
55,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000030FFCD3,odpt:Train,2018-09-17T15:11:43+09:00,2018-09-17T15:12:13+09:00,,0.0,['odpt.Station:TokyoMetro.Ginza.Asakusa'],30.0,odpt.Station:TokyoMetro.Ginza.Tawaramachi,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Ginza.Shibuya'],odpt.RailDirection:TokyoMetro.Asakusa,odpt.Railway:TokyoMetro.Ginza,,B1445,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Ginza.B1445
56,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200046,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.Ikebukuro,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1521,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1521
57,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200045,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.ShinOtsuka,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.Myogadani,A1531,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1531
58,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200044,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.Myogadani,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.Korakuen,A1547,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1547
59,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200043,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.Ochanomizu,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1541,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1541
60,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200042,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Shinjuku'],30.0,odpt.Station:TokyoMetro.Marunouchi.Otemachi,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1411,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1411
61,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200041,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.Ginza,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1427,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1427
62,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200040,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.KokkaiGijidomae,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1445,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1445
63,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320003F,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.AkasakaMitsuke,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.Yotsuya,A1403,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1403
64,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320003E,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.YotsuyaSanchome,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.ShinjukuGyoemmae,A1425,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1425
65,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320003D,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Shinjuku'],30.0,odpt.Station:TokyoMetro.Marunouchi.Shinjuku,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1405,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1405
66,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320003C,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.NakanoSakaue,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1457,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1457
67,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031FFF73,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.MarunouchiBranch.Honancho'],30.0,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoSakaue,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.MarunouchiBranch.NakanoSakaue'],odpt.RailDirection:TokyoMetro.Honancho,odpt.Railway:TokyoMetro.MarunouchiBranch,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoShimbashi,A15341,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.MarunouchiBranch.A15341
68,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320003B,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.HigashiKoenji,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1443,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1443
69,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320003A,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],30.0,odpt.Station:TokyoMetro.Marunouchi.MinamiAsagaya,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],odpt.RailDirection:TokyoMetro.Ogikubo,odpt.Railway:TokyoMetro.Marunouchi,,A1419,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.A1419
70,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200111,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.MarunouchiBranch.NakanoSakaue'],30.0,odpt.Station:TokyoMetro.MarunouchiBranch.Honancho,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.MarunouchiBranch.Honancho'],odpt.RailDirection:TokyoMetro.NakanoSakaue,odpt.Railway:TokyoMetro.MarunouchiBranch,,B15361,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.MarunouchiBranch.B15361
71,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003200110,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.MarunouchiBranch.NakanoSakaue'],30.0,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoShimbashi,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.MarunouchiBranch.Honancho'],odpt.RailDirection:TokyoMetro.NakanoSakaue,odpt.Railway:TokyoMetro.MarunouchiBranch,odpt.Station:TokyoMetro.MarunouchiBranch.NakanoSakaue,B15321,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.MarunouchiBranch.B15321
72,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001EC,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.Ogikubo,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,,B1537,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1537
73,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001EB,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.MinamiAsagaya,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.ShinKoenji,B1551,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1551
74,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E9,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.ShinNakano,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.NakanoSakaue,B1513,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1513
75,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E8,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.NishiShinjuku,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.Shinjuku,B1435,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1435
76,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E7,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.ShinjukuGyoemmae,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,,B1429,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1429
77,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E6,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.Yotsuya,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,,B1407,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1407
78,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E5,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.AkasakaMitsuke,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Shinjuku'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.KokkaiGijidomae,B1501,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1501
79,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E4,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.Kasumigaseki,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,odpt.Station:TokyoMetro.Marunouchi.Ginza,B1455,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1455
80,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000032001E3,odpt:Train,2018-09-17T15:11:42+09:00,2018-09-17T15:12:12+09:00,,0.0,['odpt.Station:TokyoMetro.Marunouchi.Ikebukuro'],30.0,odpt.Station:TokyoMetro.Marunouchi.Tokyo,,odpt.Operator:TokyoMetro,['odpt.Station:TokyoMetro.Marunouchi.Ogikubo'],odpt.RailDirection:TokyoMetro.Ikebukuro,odpt.Railway:TokyoMetro.Marunouchi,,B1433,odpt.Operator:TokyoMetro,odpt.TrainType:TokyoMetro.Local,odpt.Train:TokyoMetro.Marunouchi.B1433
